id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_308865542,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/308865542,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 304170151, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/308865542"", ""id"": 308865542, ""path"": ""/external/gbm/prod4/Rnaseq_Analysis_Run_304170151/ar_304170151.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_312915876,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/312915876,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 306841712, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/312915876"", ""id"": 312915876, ""path"": ""/external/gbm/prod7/Bam_Anonymization_Run_307746134/ar_306841712_aligned_genome_anonymized.sorted.bam.bai"", ""well_known_file_type_id"": 305128736}",,,,
ALLEN_data_product_517544828,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517544828,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517340759, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517544828"", ""id"": 517544828, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517340759/ar_517340759.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_496199481,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/496199481,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100393, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/496199481"", ""id"": 496199481, ""path"": ""/external/tbi/prod17/Rnaseq_Analysis_Run_496100393/ar_496100393.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500991548,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500991548,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100426, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500991548"", ""id"": 500991548, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851768/ar_496100426_aligned_genome_anonymized.sorted.bam"", ""well_known_file_type_id"": 305128735}",,,,
ALLEN_data_product_522964957,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522964957,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522920292, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522964957"", ""id"": 522964957, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_522920292/ar_522920292.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522157600,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522157600,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521820831, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522157600"", ""id"": 522157600, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521820831/ar_521820831.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_538916312,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/538916312,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114011, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/538916312"", ""id"": 538916312, ""path"": ""/external/mousecelltypes/prod24/Single_Cell_Analysis_Run_530114011/ar_530114011.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519933231,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519933231,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765785, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519933231"", ""id"": 519933231, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765785/ar_519765785.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531132026,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531132026,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021490, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531132026"", ""id"": 531132026, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021490/ar_531021490.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497351943,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497351943,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123646, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497351943"", ""id"": 497351943, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123646/ar_497123646.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500823974,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500823974,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124625, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500823974"", ""id"": 500823974, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124625/ar_497124625.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_502900916,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502900916,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502832570, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502900916"", ""id"": 502900916, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502832570/ar_502832570.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516387511,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516387511,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516261706, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516387511"", ""id"": 516387511, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516261706/ar_516261706.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531231838,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531231838,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021564, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531231838"", ""id"": 531231838, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021564/ar_531021564.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280140615,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280140615,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 708675, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280140615"", ""id"": 280140615, ""path"": ""/external/devhuman/prod22/specimen_708675/HSB_124_HIP_R_RNASeq_Exon.txt"", ""well_known_file_type_id"": 121134334}",,,,
ALLEN_data_product_497295567,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497295567,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122385, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497295567"", ""id"": 497295567, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122385/ar_497122385.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_502909047,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502909047,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502832999, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502909047"", ""id"": 502909047, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502832999/ar_502832999.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_694416044,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/694416044,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496295944, ""attachable_type"": ""Product"", ""download_link"": ""/api/v2/well_known_file_download/694416044"", ""id"": 694416044, ""path"": ""/external/humancelltypes/prod4/project_Transcriptional Analysis for Human in vitro Single Cell Characterization_H301t/human_MTG_gene_expression_matrices_2018-06-14.zip"", ""well_known_file_type_id"": 267666494}",,,,
ALLEN_data_product_519798612,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519798612,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519706918, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519798612"", ""id"": 519798612, ""path"": ""/external/mousecelltypes/prod13/Single_Cell_Analysis_Run_519706918/ar_519706918.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517464834,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517464834,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517335415, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517464834"", ""id"": 517464834, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517335415/ar_517335415.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519930495,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519930495,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765590, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519930495"", ""id"": 519930495, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765590/ar_519765590.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280140396,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280140396,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 708708, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280140396"", ""id"": 280140396, ""path"": ""/external/devhuman/prod22/specimen_708708/HSB_149_V1C_L_RNASeq_Gene.txt"", ""well_known_file_type_id"": 121134332}",,,,
ALLEN_data_product_497309630,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497309630,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122821, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497309630"", ""id"": 497309630, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122821/ar_497122821.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522985945,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522985945,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522920705, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522985945"", ""id"": 522985945, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_522920705/ar_522920705.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_524354249,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/524354249,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 523919868, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/524354249"", ""id"": 524354249, ""path"": ""/external/mousecelltypes/prod19/Single_Cell_Analysis_Run_523919868/ar_523919868.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
